municipio,ano,tipo_crime,casos_total,populacao,taxa_por_100mil_hab
TRINDADE DO SUL,2021,Ameaça,19,5781.0,328.6628610966961
TRIUNFO,2021,Ameaça,86,30159.0,285.1553433469279
TUCUNDUVA,2021,Ameaça,15,5612.0,267.28439059158944
TUNAS,2021,Ameaça,13,4585.0,283.5332606324973
TUPANCI DO SUL,2021,Ameaça,2,1447.0,138.217000691085
TUPANCIRETA,2021,Ameaça,43,24182.0,177.81821189314363
TUPANDI,2021,Ameaça,6,5019.0,119.5457262402869
TUPARENDI,2021,Ameaça,23,7730.0,297.5420439844761
TURUCU,2021,Ameaça,4,3408.0,117.37089201877934
UBIRETAMA,2021,Ameaça,2,1952.0,102.45901639344262
UNIAO DA SERRA,2021,Ameaça,1,1084.0,92.25092250922508
UNISTALDA,2021,Ameaça,3,2306.0,130.09540329575023
URUGUAIANA,2021,Ameaça,386,126766.0,304.49805152801224
VACARIA,2021,Ameaça,334,66916.0,499.1332416761312
VALE DO SOL,2021,Ameaça,16,11873.0,134.7595384485808
VALE REAL,2021,Ameaça,17,6046.0,281.1776381078399
VALE VERDE,2021,Ameaça,3,3531.0,84.96176720475786
VANINI,2021,Ameaça,6,2130.0,281.69014084507046
VENANCIO AIRES,2021,Ameaça,239,72373.0,330.2336506708303
VERA CRUZ,2021,Ameaça,77,27325.0,281.7932296431839
VERANOPOLIS,2021,Ameaça,52,26813.0,193.93577742140008
VESPASIANO CORREA,2021,Ameaça,0,1776.0,0.0
VIADUTOS,2021,Ameaça,25,4628.0,540.1901469317199
VIAMAO,2021,Ameaça,740,257330.0,287.5684918198422
VICENTE DUTRA,2021,Ameaça,33,4530.0,728.476821192053
VICTOR GRAEFF,2021,Ameaça,7,2840.0,246.47887323943664
VILA FLORES,2021,Ameaça,8,3407.0,234.8106838861168
VILA LANGARO,2021,Ameaça,2,2070.0,96.61835748792272
VILA MARIA,2021,Ameaça,9,4368.0,206.0439560439561
VILA NOVA DO SUL,2021,Ameaça,12,4274.0,280.76743097800653
VISTA ALEGRE,2021,Ameaça,7,2726.0,256.78650036683786
VISTA ALEGRE DO PRATA,2021,Ameaça,2,1553.0,128.783000643915
VISTA GAUCHA,2021,Ameaça,5,2858.0,174.94751574527643
VITORIA DAS MISSOES,2021,Ameaça,3,3052.0,98.2961992136304
WESTFALIA,2021,Ameaça,4,3046.0,131.31976362442546
XANGRILA,2021,Ameaça,59,17126.0,344.50543033983416
ACEGUA,2021,Estupro,1,4981.0,20.07628990162618
AGUA SANTA,2021,Estupro,0,3738.0,0.0
AGUDO,2021,Estupro,3,16344.0,18.355359765051396
AJURICABA,2021,Estupro,0,6951.0,0.0
ALECRIM,2021,Estupro,1,5710.0,17.513134851138354
ALEGRETE,2021,Estupro,13,72493.0,17.932765922226974
ALEGRIA,2021,Estupro,0,3287.0,0.0
ALMIRANTE TAMANDARE DO SUL,2021,Estupro,0,1935.0,0.0
ALPESTRE,2021,Estupro,0,5885.0,0.0
ALTO ALEGRE,2021,Estupro,1,1590.0,62.893081761006286
ALTO FELIZ,2021,Estupro,0,3043.0,0.0
ALVORADA,2021,Estupro,77,212352.0,36.26054852320675
AMARAL FERRADOR,2021,Estupro,1,7136.0,14.013452914798206
AMETISTA DO SUL,2021,Estupro,5,7396.0,67.60411032990807
ANDRE DA ROCHA,2021,Estupro,0,1351.0,0.0
ANTA GORDA,2021,Estupro,3,5941.0,50.4965494024575
ANTONIO PRADO,2021,Estupro,1,13041.0,7.668123610152595
ARAMBARE,2021,Estupro,1,3544.0,28.21670428893905
ARARICA,2021,Estupro,1,5840.0,17.123287671232877
ARATIBA,2021,Estupro,0,6145.0,0.0
ARROIO DO MEIO,2021,Estupro,1,21121.0,4.734624307561195
ARROIO DO PADRE,2021,Estupro,0,2966.0,0.0
ARROIO DO SAL,2021,Estupro,2,10483.0,19.07850806066965
ARROIO DO TIGRE,2021,Estupro,0,13452.0,0.0
ARROIO DOS RATOS,2021,Estupro,5,14201.0,35.20878811351314
ARROIO GRANDE,2021,Estupro,5,18185.0,27.495188342040144
ARVOREZINHA,2021,Estupro,4,10422.0,38.380349261178274
AUGUSTO PESTANA,2021,Estupro,0,6545.0,0.0
AUREA,2021,Estupro,1,3517.0,28.43332385555871
BAGE,2021,Estupro,24,121518.0,19.75016047005382
BALNEARIO PINHAL,2021,Estupro,2,14645.0,13.656538067599865
BARAO,2021,Estupro,0,6232.0,0.0
BARAO DO COTEGIPE,2021,Estupro,1,6616.0,15.114873035066504
BARAO DO TRIUNFO,2021,Estupro,5,7550.0,66.2251655629139
BARRA DO GUARITA,2021,Estupro,1,3266.0,30.61849357011635
BARRA DO QUARAI,2021,Estupro,0,4238.0,0.0
BARRA DO RIBEIRO,2021,Estupro,6,13618.0,44.05933323542371
BARRA DO RIO AZUL,2021,Estupro,0,1621.0,0.0
BARRA FUNDA,2021,Estupro,0,2563.0,0.0
BARRACAO,2021,Estupro,1,5237.0,19.094901661256444
BARROS CASSAL,2021,Estupro,0,11167.0,0.0
BENJAMIN CONSTANT DO SUL,2021,Estupro,0,1924.0,0.0
BENTO GONCALVES,2021,Estupro,24,123090.0,19.497928345113333
BOA VISTA DAS MISSOES,2021,Estupro,0,2087.0,0.0
BOA VISTA DO BURICA,2021,Estupro,0,6712.0,0.0
BOA VISTA DO CADEADO,2021,Estupro,0,2466.0,0.0
BOA VISTA DO INCRA,2021,Estupro,0,2628.0,0.0
BOA VISTA DO SUL,2021,Estupro,0,2773.0,0.0
BOM JESUS,2021,Estupro,3,11270.0,26.619343389529725
BOM PRINCIPIO,2021,Estupro,3,14446.0,20.76699432368822
BOM PROGRESSO,2021,Estupro,0,1858.0,0.0
BOM RETIRO DO SUL,2021,Estupro,3,12448.0,24.10025706940874
BOQUEIRAO DO LEAO,2021,Estupro,2,7691.0,26.00442075152776
BOSSOROCA,2021,Estupro,1,6135.0,16.299918500407497
BOZANO,2021,Estupro,0,2099.0,0.0
BRAGA,2021,Estupro,1,3271.0,30.57169061449098
BROCHIER,2021,Estupro,0,5132.0,0.0
BUTIA,2021,Estupro,2,20963.0,9.540619186185184
CACAPAVA DO SUL,2021,Estupro,7,33476.0,20.91050304695901
CACEQUI,2021,Estupro,1,12291.0,8.136034496786266
CACHOEIRA DO SUL,2021,Estupro,16,81552.0,19.619383951343927
CACHOEIRINHA,2021,Estupro,26,132144.0,19.675505509141544
CACIQUE DOBLE,2021,Estupro,0,5083.0,0.0
CAIBATE,2021,Estupro,0,4802.0,0.0
CAICARA,2021,Estupro,1,4659.0,21.4638334406525
CAMAQUA,2021,Estupro,15,66686.0,22.493476891701405
CAMARGO,2021,Estupro,2,2750.0,72.72727272727272
CAMBARA DO SUL,2021,Estupro,3,6383.0,46.99984333385555
CAMPESTRE DA SERRA,2021,Estupro,0,3402.0,0.0
CAMPINA DAS MISSOES,2021,Estupro,0,5325.0,0.0
CAMPINAS DO SUL,2021,Estupro,0,5422.0,0.0
CAMPO BOM,2021,Estupro,10,69981.0,14.28959288949858
CAMPO NOVO,2021,Estupro,0,4273.0,0.0
CAMPOS BORGES,2021,Estupro,0,3272.0,0.0
CANDELARIA,2021,Estupro,8,31475.0,25.41699761715648
CANDIDO GODOI,2021,Estupro,1,6106.0,16.377333770062233
CANDIOTA,2021,Estupro,8,9707.0,82.41475224065107
CANELA,2021,Estupro,18,45957.0,39.16704745740584
CANGUCU,2021,Estupro,7,56370.0,12.417952811779315
CANOAS,2021,Estupro,117,349728.0,33.454570409003566
CANUDOS DO VALE,2021,Estupro,2,1693.0,118.13349084465446
CAPAO BONITO DO SUL,2021,Estupro,2,1628.0,122.85012285012284
CAPAO DA CANOA,2021,Estupro,20,55009.0,36.3576869239579
CAPAO DO CIPO,2021,Estupro,1,3745.0,26.7022696929239
CAPAO DO LEAO,2021,Estupro,5,25462.0,19.637106276019168
CAPELA DE SANTANA,2021,Estupro,1,12183.0,8.208158909956497
CAPITAO,2021,Estupro,0,2770.0,0.0
CAPIVARI DO SUL,2021,Estupro,0,4793.0,0.0
CARAA,2021,Estupro,0,8426.0,0.0
CARAZINHO,2021,Estupro,14,62413.0,22.43122426417573
CARLOS BARBOSA,2021,Estupro,4,30630.0,13.05909239307868
CARLOS GOMES,2021,Estupro,0,1327.0,0.0
CASCA,2021,Estupro,0,9070.0,0.0
CASEIROS,2021,Estupro,0,3228.0,0.0
CATUIPE,2021,Estupro,0,8631.0,0.0
CAXIAS DO SUL,2021,Estupro,61,523716.0,11.64753415973543
CENTENARIO,2021,Estupro,0,2865.0,0.0
CERRITO,2021,Estupro,0,6005.0,0.0
CERRO BRANCO,2021,Estupro,1,4720.0,21.1864406779661
CERRO GRANDE,2021,Estupro,0,2281.0,0.0
CERRO GRANDE DO SUL,2021,Estupro,1,12579.0,7.949757532395262
CERRO LARGO,2021,Estupro,4,14243.0,28.0839710735098
CHAPADA,2021,Estupro,1,9211.0,10.856584518510475
CHARQUEADAS,2021,Estupro,7,41705.0,16.784558206450065
CHARRUA,2021,Estupro,0,3228.0,0.0
CHIAPETTA,2021,Estupro,1,3684.0,27.14440825190011
CHUI,2021,Estupro,1,6832.0,14.637002341920375
CHUVISCA,2021,Estupro,0,5518.0,0.0
CIDREIRA,2021,Estupro,7,16897.0,41.42747233236669
CIRIACO,2021,Estupro,0,4693.0,0.0
COLINAS,2021,Estupro,4,2466.0,162.20600162206003
COLORADO,2021,Estupro,3,3088.0,97.15025906735752
CONDOR,2021,Estupro,5,6766.0,73.89890629618681
CONSTANTINA,2021,Estupro,4,9903.0,40.39180046450571
COQUEIRO BAIXO,2021,Estupro,0,1490.0,0.0
COQUEIROS DO SUL,2021,Estupro,0,2267.0,0.0
CORONEL BARROS,2021,Estupro,1,2521.0,39.666798889329634
CORONEL BICACO,2021,Estupro,1,7213.0,13.863856924996536
CORONEL PILAR,2021,Estupro,0,1602.0,0.0
COTIPORA,2021,Estupro,1,3824.0,26.15062761506276
COXILHA,2021,Estupro,0,2731.0,0.0
CRISSIUMAL,2021,Estupro,1,13269.0,7.536362951239732
CRISTAL,2021,Estupro,2,8121.0,24.627508927471983
CRISTAL DO SUL,2021,Estupro,1,2840.0,35.21126760563381
CRUZ ALTA,2021,Estupro,23,59561.0,38.61587280267289
CRUZALTENSE,2021,Estupro,0,1765.0,0.0
CRUZEIRO DO SUL,2021,Estupro,0,12457.0,0.0
DAVID CANABARRO,2021,Estupro,0,4732.0,0.0
DERRUBADAS,2021,Estupro,0,2718.0,0.0
DEZESSEIS DE NOVEMBRO,2021,Estupro,0,2331.0,0.0
DILERMANDO DE AGUIAR,2021,Estupro,0,2991.0,0.0
DOIS IRMAOS,2021,Estupro,4,33547.0,11.9235699168331
DOIS IRMAOS DAS MISSOES,2021,Estupro,1,1992.0,50.2008032128514
DOIS LAJEADOS,2021,Estupro,0,3410.0,0.0
DOM FELICIANO,2021,Estupro,2,15556.0,12.856775520699408
DOM PEDRITO,2021,Estupro,8,38222.0,20.930354246245617
DOM PEDRO DE ALCANTARA,2021,Estupro,0,2520.0,0.0
DONA FRANCISCA,2021,Estupro,0,2958.0,0.0
DR MAURICIO CARDOSO,2021,Estupro,0,4380.0,0.0
DOUTOR RICARDO,2021,Estupro,0,1967.0,0.0
ELDORADO DO SUL,2021,Estupro,14,42490.0,32.948929159802304
ENCANTADO,2021,Estupro,2,23047.0,8.677919035015403
ENCRUZILHADA DO SUL,2021,Estupro,6,26039.0,23.04235953761665
ENGENHO VELHO,2021,Estupro,0,932.0,0.0
ENTRE RIOS DO SUL,2021,Estupro,2,2724.0,73.42143906020557
ENTRE IJUIS,2021,Estupro,3,8350.0,35.92814371257485
EREBANGO,2021,Estupro,1,2978.0,33.5795836131632
ERECHIM,2021,Estupro,25,107368.0,23.284405036882497
ERNESTINA,2021,Estupro,1,3171.0,31.5357931251971
ERVAL GRANDE,2021,Estupro,0,4780.0,0.0
ERVAL SECO,2021,Estupro,1,6697.0,14.932059130954157
ESMERALDA,2021,Estupro,1,3291.0,30.385900941962927
ESPERANCA DO SUL,2021,Estupro,1,2846.0,35.137034434293746
ESPUMOSO,2021,Estupro,0,15594.0,0.0
ESTACAO,2021,Estupro,0,5924.0,0.0
ESTANCIA VELHA,2021,Estupro,11,51292.0,21.445839507135616
ESTEIO,2021,Estupro,17,83352.0,20.395431423361167
ESTRELA,2021,Estupro,15,34669.0,43.26631861317027
ESTRELA VELHA,2021,Estupro,1,3646.0,27.427317608337905
EUGENIO DE CASTRO,2021,Estupro,1,2310.0,43.29004329004329
FAGUNDES VARELA,2021,Estupro,0,2750.0,0.0
FARROUPILHA,2021,Estupro,5,73758.0,6.77892567585889
FAXINAL DO SOTURNO,2021,Estupro,0,6651.0,0.0
FAXINALZINHO,2021,Estupro,1,2256.0,44.326241134751776
FAZENDA VILA NOVA,2021,Estupro,0,4680.0,0.0
FELIZ,2021,Estupro,0,13728.0,0.0
FLORES DA CUNHA,2021,Estupro,7,31352.0,22.327124266394488
FLORIANO PEIXOTO,2021,Estupro,0,1709.0,0.0
FONTOURA XAVIER,2021,Estupro,1,10181.0,9.822217856792063
FORMIGUEIRO,2021,Estupro,2,6569.0,30.446034404018874
FORQUETINHA,2021,Estupro,0,2389.0,0.0
FORTALEZA DOS VALOS,2021,Estupro,0,4252.0,0.0
FREDERICO WESTPHALEN,2021,Estupro,6,31675.0,18.942383583267564
GARIBALDI,2021,Estupro,2,35794.0,5.58752863608426
GARRUCHOS,2021,Estupro,1,2851.0,35.075412136092595
GAURAMA,2021,Estupro,0,5447.0,0.0
GENERAL CAMARA,2021,Estupro,3,8339.0,35.97553663508814
GENTIL,2021,Estupro,1,1619.0,61.766522544780734
GETULIO VARGAS,2021,Estupro,1,16158.0,6.1888847629657135
GIRUA,2021,Estupro,3,15729.0,19.07304978065993
GLORINHA,2021,Estupro,4,8304.0,48.16955684007707
GRAMADO,2021,Estupro,5,36864.0,13.563368055555555
GRAMADO DOS LOUREIROS,2021,Estupro,0,2036.0,0.0
GRAMADO XAVIER,2021,Estupro,1,4378.0,22.841480127912288
GRAVATAI,2021,Estupro,71,285564.0,24.86307797901696
GUABIJU,2021,Estupro,0,1478.0,0.0
GUAIBA,2021,Estupro,45,98331.0,45.76379778503219
GUAPORE,2021,Estupro,2,26199.0,7.633879155692965
GUARANI DAS MISSOES,2021,Estupro,4,7393.0,54.10523468145543
HARMONIA,2021,Estupro,1,4967.0,20.132876988121605
HERVAL,2021,Estupro,1,6807.0,14.690759512266784
HERVEIRAS,2021,Estupro,0,3019.0,0.0
HORIZONTINA,2021,Estupro,0,19446.0,0.0
HULHA NEGRA,2021,Estupro,2,6894.0,29.010733971569483
HUMAITA,2021,Estupro,0,4712.0,0.0
IBARAMA,2021,Estupro,2,4393.0,45.52697473252903
IBIACA,2021,Estupro,1,4690.0,21.32196162046908
IBIRAIARAS,2021,Estupro,0,7267.0,0.0
IBIRAPUITA,2021,Estupro,0,3988.0,0.0
IBIRUBA,2021,Estupro,6,20474.0,29.305460584155515
IGREJINHA,2021,Estupro,6,37754.0,15.892355776871325
IJUI,2021,Estupro,18,84041.0,21.41811734748516
ILOPOLIS,2021,Estupro,0,4054.0,0.0
IMBE,2021,Estupro,13,23721.0,54.80376038109692
IMIGRANTE,2021,Estupro,0,3103.0,0.0
INDEPENDENCIA,2021,Estupro,2,6054.0,33.036009250082586
INHACORA,2021,Estupro,1,2207.0,45.31037607612144
IPE,2021,Estupro,1,6736.0,14.84560570071259
IPIRANGA DO SUL,2021,Estupro,1,1871.0,53.44735435595938
IRAI,2021,Estupro,2,7046.0,28.38489923360772
ITAARA,2021,Estupro,2,5573.0,35.887313834559485
ITACURUBI,2021,Estupro,2,3456.0,57.87037037037037
ITAPUCA,2021,Estupro,0,2037.0,0.0
ITAQUI,2021,Estupro,8,37363.0,21.41155688783021
ITATI,2021,Estupro,0,2377.0,0.0
ITATIBA DO SUL,2021,Estupro,1,3143.0,31.81673560292714
IVORA,2021,Estupro,1,1854.0,53.93743257820928
IVOTI,2021,Estupro,5,25068.0,19.945747566618795
JABOTICABA,2021,Estupro,0,3738.0,0.0
JACUIZINHO,2021,Estupro,0,2718.0,0.0
JACUTINGA,2021,Estupro,0,3532.0,0.0
JAGUARAO,2021,Estupro,1,26327.0,3.798381889315152
JAGUARI,2021,Estupro,2,10684.0,18.71958068139274
JAQUIRANA,2021,Estupro,3,3611.0,83.07947936859595
JARI,2021,Estupro,0,3472.0,0.0
JOIA,2021,Estupro,2,8571.0,23.33450005833625
JULIO DE CASTILHOS,2021,Estupro,9,19159.0,46.97531186387599
LAGOA BONITA DO SUL,2021,Estupro,0,2939.0,0.0
LAGOA DOS TRES CANTOS,2021,Estupro,0,1604.0,0.0
LAGOA VERMELHA,2021,Estupro,3,27751.0,10.810421246081225
LAGOAO,2021,Estupro,1,6469.0,15.45833977430824
LAJEADO,2021,Estupro,20,86005.0,23.25446194988664
LAJEADO DO BUGRE,2021,Estupro,0,2569.0,0.0
LAVRAS DO SUL,2021,Estupro,2,7410.0,26.99055330634278
LIBERATO SALZANO,2021,Estupro,1,5087.0,19.657951641438963
LINDOLFO COLLOR,2021,Estupro,2,6193.0,32.29452607782981
LINHA NOVA,2021,Estupro,0,1724.0,0.0
MACAMBARA,2021,Estupro,0,4539.0,0.0
MACHADINHO,2021,Estupro,2,5411.0,36.96174459434486
MAMPITUBA,2021,Estupro,2,2965.0,67.45362563237774
MANOEL VIANA,2021,Estupro,0,7315.0,0.0
MAQUINE,2021,Estupro,1,6747.0,14.821402104639098
MARATA,2021,Estupro,0,2713.0,0.0
MARAU,2021,Estupro,6,45523.0,13.180150693056255
MARCELINO RAMOS,2021,Estupro,0,4239.0,0.0
MARIANA PIMENTEL,2021,Estupro,0,3892.0,0.0
MARIANO MORO,2021,Estupro,0,1987.0,0.0
MARQUES DE SOUZA,2021,Estupro,3,3981.0,75.35795026375283
MATA,2021,Estupro,0,4760.0,0.0
MATO CASTELHANO,2021,Estupro,1,2543.0,39.32363350373574
MATO LEITAO,2021,Estupro,0,4627.0,0.0
MATO QUEIMADO,2021,Estupro,1,1611.0,62.07324643078833
MAXIMILIANO DE ALMEIDA,2021,Estupro,2,4254.0,47.01457451810061
MINAS DO LEAO,2021,Estupro,2,8130.0,24.600246002460025
MIRAGUAI,2021,Estupro,1,4899.0,20.412329046744237
MONTAURI,2021,Estupro,0,1430.0,0.0
MONTE ALEGRE DOS CAMPOS,2021,Estupro,0,3237.0,0.0
MONTE BELO DO SUL,2021,Estupro,0,2514.0,0.0
MONTENEGRO,2021,Estupro,23,66157.0,34.765784421905465
MORMACO,2021,Estupro,1,3139.0,31.857279388340235
MORRINHOS DO SUL,2021,Estupro,1,2891.0,34.59010722933241
MORRO REDONDO,2021,Estupro,1,6609.0,15.130882130428205
MORRO REUTER,2021,Estupro,0,6570.0,0.0
MOSTARDAS,2021,Estupro,4,12888.0,31.036623215394165
MUCUM,2021,Estupro,0,4967.0,0.0
MUITOS CAPOES,2021,Estupro,2,3184.0,62.8140703517588
MULITERNO,2021,Estupro,1,1901.0,52.60389268805891
NAO ME TOQUE,2021,Estupro,3,17886.0,16.772895001677288
NICOLAU VERGUEIRO,2021,Estupro,1,1667.0,59.98800239952009
NONOAI,2021,Estupro,4,11574.0,34.560221185415585
NOVA ALVORADA,2021,Estupro,1,3698.0,27.041644131963224
NOVA ARACA,2021,Estupro,2,4890.0,40.899795501022496
NOVA BASSANO,2021,Estupro,2,10089.0,19.82357022499752
NOVA BOA VISTA,2021,Estupro,0,1731.0,0.0
NOVA BRESCIA,2021,Estupro,1,3345.0,29.895366218236177
NOVA CANDELARIA,2021,Estupro,0,2677.0,0.0
NOVA ESPERANCA DO SUL,2021,Estupro,4,5465.0,73.19304666056725
NOVA HARTZ,2021,Estupro,6,22147.0,27.091705422856368
NOVA PADUA,2021,Estupro,0,2563.0,0.0
NOVA PALMA,2021,Estupro,1,6519.0,15.339776039269829
NOVA PETROPOLIS,2021,Estupro,6,21717.0,27.628125431689465
NOVA PRATA,2021,Estupro,5,28021.0,17.843760037115022
NOVA RAMADA,2021,Estupro,0,2195.0,0.0
NOVA ROMA DO SUL,2021,Estupro,0,3743.0,0.0
NOVA SANTA RITA,2021,Estupro,15,30482.0,49.20936946394593
NOVO BARREIRO,2021,Estupro,0,4185.0,0.0
NOVO CABRAIS,2021,Estupro,1,4246.0,23.551577955723037
NOVO HAMBURGO,2021,Estupro,47,247303.0,19.005026222892564
NOVO MACHADO,2021,Estupro,0,3191.0,0.0
NOVO TIRADENTES,2021,Estupro,0,2189.0,0.0
NOVO XINGU,2021,Estupro,0,1705.0,0.0
OSORIO,2021,Estupro,10,46815.0,21.36067499732992
PAIM FILHO,2021,Estupro,0,3731.0,0.0
PALMARES DO SUL,2021,Estupro,8,11342.0,70.53429730206312
PALMEIRA DAS MISSOES,2021,Estupro,7,32967.0,21.2333545666879
PALMITINHO,2021,Estupro,1,7056.0,14.17233560090703
PANAMBI,2021,Estupro,4,44583.0,8.972029697418298
PANTANO GRANDE,2021,Estupro,0,8995.0,0.0
PARAI,2021,Estupro,2,7793.0,25.66405748748877
PARAISO DO SUL,2021,Estupro,1,7635.0,13.097576948264573
PARECI NOVO,2021,Estupro,0,3885.0,0.0
PAROBE,2021,Estupro,9,59419.0,15.146670256988504
PASSA SETE,2021,Estupro,0,5790.0,0.0
PASSO DO SOBRADO,2021,Estupro,1,6612.0,15.124016938898972
PASSO FUNDO,2021,Estupro,61,206103.0,29.59685205940719
PAULO BENTO,2021,Estupro,0,2303.0,0.0
PAVERAMA,2021,Estupro,2,8541.0,23.41646177262616
PEDRAS ALTAS,2021,Estupro,0,1928.0,0.0
PEDRO OSORIO,2021,Estupro,0,7683.0,0.0
PEJUCARA,2021,Estupro,0,3840.0,0.0
PELOTAS,2021,Estupro,55,343826.0,15.996463327380711
PICADA CAFE,2021,Estupro,2,5780.0,34.602076124567475
PINHAL,2021,Estupro,0,2581.0,0.0
PINHAL DA SERRA,2021,Estupro,0,1896.0,0.0
PINHAL GRANDE,2021,Estupro,0,4309.0,0.0
PINHEIRINHO DO VALE,2021,Estupro,2,4926.0,40.60089321965084
PINHEIRO MACHADO,2021,Estupro,2,12122.0,16.49892756970797
PINTO BANDEIRA,2021,Estupro,0,3068.0,0.0
PIRAPO,2021,Estupro,1,2205.0,45.3514739229025
PIRATINI,2021,Estupro,5,20743.0,24.104517186520752
PLANALTO,2021,Estupro,2,9957.0,20.08637139700713
POCO DAS ANTAS,2021,Estupro,0,2105.0,0.0
PONTAO,2021,Estupro,0,3898.0,0.0
PONTE PRETA,2021,Estupro,0,1501.0,0.0
PORTAO,2021,Estupro,14,38081.0,36.76374044799243
PORTO ALEGRE,2021,Estupro,311,1492530.0,20.837102101800298
PORTO LUCENA,2021,Estupro,2,4514.0,44.30660168365086
PORTO MAUA,2021,Estupro,0,2332.0,0.0
PORTO VERA CRUZ,2021,Estupro,0,1258.0,0.0
PORTO XAVIER,2021,Estupro,1,10144.0,9.858044164037857
POUSO NOVO,2021,Estupro,1,1586.0,63.05170239596469
PRESIDENTE LUCENA,2021,Estupro,0,2972.0,0.0
PROGRESSO,2021,Estupro,0,6235.0,0.0
PROTASIO ALVES,2021,Estupro,1,1929.0,51.84033177812338
PUTINGA,2021,Estupro,0,3861.0,0.0
QUARAI,2021,Estupro,1,22531.0,4.4383294128090185
QUATRO IRMAOS,2021,Estupro,2,1860.0,107.52688172043013
QUEVEDOS,2021,Estupro,0,2793.0,0.0
QUINZE DE NOVEMBRO,2021,Estupro,1,3810.0,26.246719160104988
REDENTORA,2021,Estupro,1,11782.0,8.487523340689187
RELVADO,2021,Estupro,0,2068.0,0.0
RESTINGA SECA,2021,Estupro,2,15702.0,12.73723092599669
RIO DOS INDIOS,2021,Estupro,0,2571.0,0.0
RIO GRANDE,2021,Estupro,34,212881.0,15.971364283332
RIO PARDO,2021,Estupro,11,38257.0,28.752907964555508
RIOZINHO,2021,Estupro,2,4698.0,42.57130693912303
ROCA SALES,2021,Estupro,0,11556.0,0.0
RODEIO BONITO,2021,Estupro,1,5868.0,17.041581458759374
ROLADOR,2021,Estupro,0,2270.0,0.0
ROLANTE,2021,Estupro,1,21591.0,4.6315594460654905
RONDA ALTA,2021,Estupro,1,10633.0,9.404683532399137
RONDINHA,2021,Estupro,2,5033.0,39.7377309755613
ROQUE GONZALES,2021,Estupro,1,6750.0,14.814814814814817
ROSARIO DO SUL,2021,Estupro,6,39210.0,15.30221882172915
SAGRADA FAMILIA,2021,Estupro,0,2601.0,0.0
SALDANHA MARINHO,2021,Estupro,0,2596.0,0.0
SALTO DO JACUI,2021,Estupro,1,12512.0,7.992327365728901
SALVADOR DAS MISSOES,2021,Estupro,1,2734.0,36.5764447695684
SALVADOR DO SUL,2021,Estupro,3,7975.0,37.61755485893417
SANANDUVA,2021,Estupro,0,16382.0,0.0
SANTA BARBARA DO SUL,2021,Estupro,1,7813.0,12.799180852425446
SANTA CECILIA DO SUL,2021,Estupro,1,1630.0,61.34969325153374
SANTA CLARA DO SUL,2021,Estupro,1,6755.0,14.803849000740191
SANTA CRUZ DO SUL,2021,Estupro,26,132271.0,19.65661407262363
SANTA MARGARIDA DO SUL,2021,Estupro,0,2593.0,0.0
SANTA MARIA,2021,Estupro,82,285159.0,28.75588706651377
SANTA MARIA DO HERVAL,2021,Estupro,0,6382.0,0.0
SANTA ROSA,2021,Estupro,11,73882.0,14.88860615576189
SANTA TEREZA,2021,Estupro,0,1722.0,0.0
SANTA VITORIA DO PALMAR,2021,Estupro,16,29298.0,54.61123626186088
SANTANA DA BOA VISTA,2021,Estupro,3,8037.0,37.32736095558044
SANTANA DO LIVRAMENTO,2021,Estupro,17,75647.0,22.472801300778617
SANTIAGO,2021,Estupro,10,49298.0,20.28479857195018
SANTO ANGELO,2021,Estupro,16,77544.0,20.633446817290828
SANTO ANTONIO DA PATRULHA,2021,Estupro,10,43397.0,23.04306749314469
SANTO ANTONIO DAS MISSOES,2021,Estupro,1,9930.0,10.070493454179257
SANTO ANTONIO DO PALMA,2021,Estupro,0,2118.0,0.0
SANTO ANTONIO DO PLANALTO,2021,Estupro,0,2018.0,0.0
SANTO AUGUSTO,2021,Estupro,2,13813.0,14.479113878230653
SANTO CRISTO,2021,Estupro,2,14177.0,14.107356986668549
SANTO EXPEDITO DO SUL,2021,Estupro,0,2287.0,0.0
SAO BORJA,2021,Estupro,8,59768.0,13.385089010841922
SAO DOMINGOS DO SUL,2021,Estupro,0,3091.0,0.0
SAO FRANCISCO DE ASSIS,2021,Estupro,2,18081.0,11.06133510314695
SAO FRANCISCO DE PAULA,2021,Estupro,4,21871.0,18.289058570710072
SAO GABRIEL,2021,Estupro,11,62187.0,17.688584430829593
SAO JERONIMO,2021,Estupro,1,24569.0,4.0701697260775775
SAO JOAO DA URTIGA,2021,Estupro,2,4625.0,43.24324324324324
SAO JOAO DO POLESINE,2021,Estupro,0,2535.0,0.0
SAO JORGE,2021,Estupro,0,2808.0,0.0
SAO JOSE DAS MISSOES,2021,Estupro,0,2491.0,0.0
SAO JOSE DO HERVAL,2021,Estupro,0,1917.0,0.0
SAO JOSE DO HORTENCIO,2021,Estupro,1,4924.0,20.30869212022745
SAO JOSE DO INHACORA,2021,Estupro,0,2040.0,0.0
SAO JOSE DO NORTE,2021,Estupro,8,27866.0,28.708820785186248
SAO JOSE DO OURO,2021,Estupro,2,6911.0,28.93937201562726
SAO JOSE DO SUL,2021,Estupro,0,2464.0,0.0
SAO JOSE DOS AUSENTES,2021,Estupro,0,3559.0,0.0
SAO LEOPOLDO,2021,Estupro,48,240378.0,19.968549534483188
SAO LOURENCO DO SUL,2021,Estupro,10,43501.0,22.98797728787844
SAO LUIZ GONZAGA,2021,Estupro,7,33124.0,21.132713440405748
